,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
2012-09-13,0.7136600580483304,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0312574878121033,0.0582892218943184,0.1476643944133271,0.0354201827316432,0.0522212942740041,-0.0666732026308441,0.0529007422300477,0.0267216687568206,-0.1002332734679562,0.1953130651778103,0.1453857832163954,-0.0149821408815871,-0.0857969013926841,-0.0117701290113436,0.0801850711873635,0.0872930757546176,0.2195071071192116,0.2975300721530067,0.2203094711182119,0.1796755238762125,0.0012122299764692,0.0081944990510895,0.002696447543904,0.0064943543028707,0.0077562110211874,0.1453857832163954,-0.0149821408815871,-0.0857969013926841,-0.0117701290113436,0.0801850711873635,-0.33734853919452185,0.32485258112539606,0.33407236630216647,1.0043152500212602,0.026353741895520796,0.22604336623628818,0.8000972740081109,-0.22302196619584116,0.534555612,0.0,0.0,0.534555612,0.0,0.0,1.5596848640990615,0.5557856205600306,-0.27802408506948717,-1.0627634772160361,0.600670401443076
2012-09-14,0.8000972740081109,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0933549276357736,-0.0347633183855657,0.3261358497088364,-0.0219120165393162,-0.0117543351533962,-0.1078476721895434,0.0141296131379135,0.1005385253532719,-0.0947127738068099,0.0771774514853467,-0.1112447481973953,-0.0334523350372834,0.0836165978574376,-0.0374289867916581,0.0733307396540954,0.1357969767414032,0.1782122216744339,0.2512897239997983,0.1885951998481301,0.182158380986657,0.004107174128876,0.0099106659511941,0.0024746706796576,0.0130436170586493,0.0097522614109765,-0.1112447481973953,-0.0334523350372834,0.0836165978574376,-0.0374289867916581,0.0733307396540954,-0.22302196619584116,0.1643512519947847,-0.06107232104942881,0.9360525032504226,0.0392883892293535,-0.050357465029607626,0.6253274574535387,-0.4694798345244833,0.198599367,0.0,0.717499316,-0.518899949,0.0,0.0,0.8053952745551176,-0.0544836845138357,-1.0269191129571962,-0.5287236666889927,-0.09301823520315226
2012-09-15,0.6253274574535387,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0101157311684925,0.0565405878733158,-0.0005035717289572915,-0.0046859714510411,0.334268933387324,-0.0549567420759339,0.0693861855914971,-0.0005611392453457505,0.1239844736034009,0.3991267505272466,-0.0295081701576395,0.0215290170169247,0.0008402082265177233,0.0077647153427358,0.2276248434886038,0.1511162153997078,0.1889338246050295,0.21498300067619988,0.1857071083970368,0.1659885809341975,0.0036162462164173,0.0079889122264779,0.008734036040617383,0.0099846592618268,0.0025340557102967,-0.0295081701576395,0.0215290170169247,0.0008402082265177233,0.0077647153427358,0.2276248434886038,-0.4694798345244833,0.3755042469121489,0.99348075623515,0.9067287300121714,0.03285790945563608,0.45650122783428504,0.4896949505585823,-0.7139726316225503,0.17873943,0.0,-0.354250616,0.532990046,0.0,0.0,1.7977266572914146,1.5741890377524095,-1.3486235420326262,-0.7942223781205365,1.1790550578283152
2012-09-16,0.4896949505585823,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0866969001494149,0.0125682549743091,-0.2931369617358423,-0.0457600853612134,0.204559205023211,-0.1110947345401136,-0.036127359524322,-0.368515943855024,-0.0438559736139395,0.1794442467994625,-0.0916218389032569,0.1130709648828773,-0.1025774290570086,-0.0969064024446164,0.1208672500583402,0.1047295713797211,0.2229103423231919,0.441305547952652,0.1739611112151117,0.1744041944155469,0.0019906320057564,0.0082950316339838,0.0015744860575068,0.0042670096669125,0.0109639673555647,-0.0916218389032569,0.1130709648828773,-0.1025774290570086,-0.0969064024446164,0.1208672500583402,-0.7139726316225503,-0.035072686950120696,-0.49448467566126564,1.1173107672862237,0.0270911267197242,-0.11433491092732884,0.6579049413592581,-0.4186948241124049,0.710865487,0.0,-0.318825554,0.479691041,0.55,0.0,-0.13181441627291857,-0.7238543351283186,0.9616239668527654,-1.0323186694342985,-0.2535836973894956
2012-09-17,0.6579049413592581,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.029373006315743,0.0131360487662182,0.3460767344377418,-0.0933065122344622,0.1059881500031234,-0.1349151980555373,-0.0494583326196792,0.3139501702457875,-0.0840736827635517,0.0632718311917837,-0.0236336547695058,0.0137444872585022,0.299320176590435,-0.0278426119864105,-0.0424638841572972,0.2385987349658865,0.2254243948904919,0.3516550259664655,0.1751543842185514,0.2028299198115982,0.0021267060007878,0.0064490104160733,0.0015646320225641,0.0154061877872645,0.0143700805872378,-0.0236336547695058,0.0137444872585022,0.299320176590435,-0.0278426119864105,-0.0424638841572972,-0.4186948241124049,0.3425214146568782,0.5470238138702505,1.1936624598529935,0.0399166168139275,0.4382490258714474,0.6539674635415047,-0.4246976786990446,-0.286942999,0.0,-0.286942999,0.0,0.0,0.0,1.6427210437018887,0.8846720666688545,1.7992609744290895,-0.5027856931536643,1.1332471453216688
2012-09-19,0.7311508064914884,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1150652260248428,-0.0782474277927047,-0.0005035717289572915,-0.0052773196886345,-0.1142718206475606,-0.1097088545961451,-0.0931975391037947,-0.0005611392453457505,-0.0221180057976436,0.1430907122794245,0.0319370218010079,-0.0582244810799841,0.0008402082265177233,-0.011943870223349,0.110831740487186,0.2208805316826328,0.1978201117646899,0.21498300067619988,0.1911395630078512,0.2746416898900596,0.0054380063193093,0.0073714418725715,0.008734036040617383,0.0053872642091658,0.0073893482832824,0.0319370218010079,-0.0582244810799841,0.0008402082265177233,-0.011943870223349,0.110831740487186,-0.3131355388796703,-0.3133653658826999,0.06438641195925242,1.0994648970214334,0.03432009672494638,0.14688123842275705,0.6916952864874369,-0.36860975778737043,0.173473238,0.0,-0.258248699,0.431721937,0.0,0.0,-1.43967443028139,0.13927727510278742,0.7658409938280102,-0.7338522580775227,0.40199564252328074
2012-09-20,0.6916952864874369,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1438759119622568,-0.0287184623696028,0.0490376060717804,-0.0693158584674489,0.0195700046332758,0.0446911265627062,0.1562114710821296,0.1147634150115235,-0.1207639635072548,0.0041389935534148,-0.0336105916872346,0.0919553083836853,-0.0500873976171437,-0.0113209362046703,-0.0305292813433492,0.2142262463636982,0.171220516718119,0.3469933457672596,0.2032008059140567,0.1657937131077051,0.0031235762289724,0.0029663053525777,0.0025012115802382,0.0246957758835644,0.0033036814008664,-0.0336105916872346,0.0919553083836853,-0.0500873976171437,-0.0113209362046703,-0.0305292813433492,-0.36860975778737043,0.1144492018302613,0.1318552457650943,1.1014346278708387,0.036590550446219096,-0.06718579693742499,0.7720244507661559,-0.2587390574820215,0.651125914,0.0,-0.232423829,0.388549743,0.495,0.0,0.5708763634664201,0.2434774823655995,0.7874504617908035,-0.6401108019848333,-0.13525263285202946
2012-09-21,0.7720244507661559,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1120677053814157,0.0883890570787753,-0.1165728212020642,-0.0047627203634375,-0.0261381473452032,-0.0039131232480701,-0.0153825323582135,-0.2687167659029538,-0.0035288871014562,-0.0909094639524902,-0.0603180393156659,0.0759680325913371,-0.1360002783833326,0.063497462056945,-0.0450546806589431,0.1852382976561784,0.1899232764772773,0.3350308293476701,0.2920972018108266,0.2382502033906716,0.0046601557714165,0.0115064200840184,0.0081481737957801,0.0171657482872488,0.0365966888094782,-0.0603180393156659,0.0759680325913371,-0.1360002783833326,0.063497462056945,-0.0450546806589431,-0.2587390574820215,0.0529830735494861,-0.586265779982503,1.240539808682624,0.078077186747942,-0.203815007419319,0.60067373068212,-0.5097033692590175,1.140513323,0.0,0.790818554,0.349694769,0.0,0.0,0.2820110878771306,-0.8656028959616707,2.3135416783234377,1.0727704863998189,-0.4781536665108597
2012-09-22,0.60067373068212,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0774953728490335,0.0578475004136076,0.0389494609181421,0.2607431947864331,0.1886393113667801,0.0401792852079882,0.0504155444703633,0.0700157983936212,0.3126213760252313,0.1693369638788006,0.0427349648754272,0.051031995596756,0.4001776551099079,0.2155605848339586,0.1795676242403163,0.0436688930942461,0.2570660722083222,0.2874217117205262,0.2240311086391936,0.3021471075305303,0.0045977338427641,0.0072819374972266,0.0018735634439507,0.0087996174404531,0.0068350301459653,0.0427349648754272,0.051031995596756,0.4001776551099079,0.2155605848339586,0.1795676242403163,-0.5097033692590175,0.4686840946359294,2.4207146172887364,1.1143348931928185,0.029387882370359802,1.778145649312732,0.4836868958676321,-0.7263174909660506,1.026461991,0.0,0.711736699,0.314725292,0.0,0.0,2.235633243324369,3.778437366132591,0.9289763308053531,-0.9374912712968877,4.496012219887325
2012-09-23,0.4836868958676321,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0593100496109529,-0.0818868547964537,-0.0005035717289572915,0.1134377195288953,-0.0693135162726134,0.0986941426307087,-0.0529586633109369,-0.0005611392453457505,0.1542651565248767,-0.1363972605537379,0.108589513867341,-0.0542982919422416,0.0008402082265177233,0.0490432819011798,-0.0814920134607664,0.2001570559552182,0.1658765866126322,0.21498300067619988,0.186810585987244,0.1375523542460862,0.00456428132273,0.0049313860933337,0.008734036040617383,0.0165345980371897,0.0077511295996667,0.108589513867341,-0.0542982919422416,0.0008402082265177233,0.0490432819011798,-0.0814920134607664,-0.7263174909660506,-0.09757627288008201,0.1084076332296259,0.9053795834773806,0.04251543109353748,0.045365397184061046,0.6545536306320116,-0.42380175561102484,-0.076184208,0.0,0.640563029,-0.716747237,0.0,0.0,-0.4255553119496717,0.2072645237565185,-1.363424721000543,-0.3954870363245996,0.14721932660430997
2012-09-24,0.6545536306320116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0610082371964414,0.0110523738028302,-0.3468951033229715,0.029112038028267,-0.038962260604948,0.0938061841483424,-0.0342675394288791,-0.3215635433851102,-0.0118439675139909,-0.0235539676527447,0.1183793544151116,-0.0197483832890719,-0.1461762144503911,0.0087874697689934,-0.1362554137931211,0.2451389263650136,0.2071931916112644,0.1479358696896168,0.2214394573686204,0.1835438268212601,0.0034332456863401,0.0127004141704489,0.0024521036280525,0.0036981116362625,0.0146696188058558,0.1183793544151116,-0.0197483832890719,-0.1461762144503911,0.0087874697689934,-0.1362554137931211,-0.42380175561102484,-0.4067011892932637,-0.6474492085293407,1.0052512718557753,0.0369534939269598,-0.3500263746969582,0.6561212502258648,-0.42140967445612065,0.931434213,0.0,0.576506726,0.354927487,0.0,0.0,-1.8783140372643878,-0.9600957984768752,-0.2677552029775322,-0.6251257573458654,-0.8451032287263082
2012-09-25,0.6561212502258648,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0784383658577497,-0.0434923514207095,-0.133272259657341,-0.0996675074831023,-0.0424749315293778,-0.145605184146624,-0.0868509085796116,-0.0044451938952913,-0.0353057481263469,0.0799451978043665,0.0271983012968284,-0.0285686840912566,-0.131558593005352,-0.0264482335985629,-0.0206635973345782,0.0719739660465468,0.2185610133807067,0.3000105811903874,0.2070248425919469,0.2160562206897416,0.0038700185129224,0.0205847122980326,0.0025591126468498,0.0105885347903819,0.0069119872446504,0.0271983012968284,-0.0285686840912566,-0.131558593005352,-0.0264482335985629,-0.0206635973345782,-0.42140967445612065,-0.39734541594828027,-0.5523434504093498,1.0136266238993292,0.0445143654928371,-0.36008161346584255,0.7088509733803934,-0.34410996723697,-1.161709209,0.0,-0.481143947,-0.680565262,0.0,0.0,-1.8343457880637164,-0.8132125762692928,-0.17587112565959126,-0.3129559459665574,-0.8703390604739688
2012-09-26,0.7088509733803934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2408445292719747,0.0300149405027302,-0.0361617003582735,0.0451510124739459,0.2132404586084846,0.0421034214318046,-0.0203368530737455,-0.1155385283825118,0.0562798837090379,0.2396662373636329,0.0306218949401391,-0.0029305248377559,0.0012224249031429,-0.0283112337983517,0.1380410986202274,0.1251025765823821,0.1957106555884155,0.1964814493743082,0.1755781327687937,0.2136022566258907,0.0013983138012311,0.0165962064112057,0.0024642374531443,0.009243892805474,0.003690513517722,0.0306218949401391,-0.0029305248377559,0.0012224249031429,-0.0283112337983517,0.1380410986202274,-0.34410996723697,0.011400181954912492,0.47946148070302164,0.9064750709397903,0.033393163988777105,0.2772873196548036,0.7055434126718829,-0.3487869749660272,0.954461712,0.0,0.566970448,0.387491264,0.0,0.0,0.08658876706010571,0.780327457134862,-1.3514063778701952,-0.7721230334623569,0.7292783655380047
2012-09-27,0.7055434126718829,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0068765903218894,-0.0142023992736352,0.1820294696775538,0.4164223329725872,-0.069855504337791,0.0940733676829163,0.0470703846902324,-0.0361349599935201,0.4985565438011544,-0.1003103372067338,-0.0479094473488187,-0.0122102578000943,-0.034878612512914,0.3975781708915606,-0.0813407118525356,0.1471756732091307,0.1766797855815817,0.445391792183121,0.209383706931942,0.1789389936196098,0.0027913124577025,0.0093552409104526,0.0023842344477694,0.0196831567163871,0.0099333578470746,-0.0479094473488187,-0.0122102578000943,-0.034878612512914,0.3975781708915606,-0.0813407118525356,-0.3487869749660272,0.5212704893606042,0.9457332817284452,1.1575699515253852,0.0441473023793862,0.442478282754396,0.7758423272377959,-0.2538059659933339,-0.140984459,0.0,0.510273403,-0.651257862,0.0,0.0,2.482767459017948,1.5004468895748955,1.4032982962602591,-0.32811108011900114,1.1438613950246193
