,giants_wins,giants_losses,giants_ties,giants_num_events,temp,sharks_wins,sharks_losses,sharks_ties,sharks_num_events,raiders_wins,raiders_losses,raiders_ties,raiders_num_events,warriors_wins,warriors_losses,warriors_ties,warriors_num_events,49ers_wins,49ers_losses,49ers_ties,49ers_num_events,athletics_wins,athletics_losses,athletics_ties,athletics_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,giants_streak,giants_loss_streak,sharks_streak,sharks_loss_streak,raiders_streak,raiders_loss_streak,warriors_streak,warriors_loss_streak,49ers_streak,49ers_loss_streak,athletics_streak,athletics_loss_streak,date,giants_pe,sharks_pe,raiders_pe,warriors_pe,49ers_pe,athletics_pe,sum_pe,sum_pe_with_na,mean_pe
2013-10-15,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-15,0.0,0.295245,0.0,0.0,0.0,0.0,0.295245,0.295245,0.295245
2013-10-16,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-17,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-17,0.0,-0.7342795,0.0,0.0,0.0,0.0,-0.7342795,-0.7342795,-0.7342795
2013-10-18,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-19,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-19,0.0,0.33914845,0.0,0.0,0.0,0.0,0.33914845,0.33914845,0.33914845
2013-10-20,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-20,0.0,0.0,0.0,0.0,0.4042305,0.0,0.4042305,0.4042305,0.4042305
2013-10-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-21,0.0,0.305233605,0.0,0.0,0.0,0.0,0.305233605,0.305233605,0.305233605
2013-10-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-24,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-24,0.0,-0.7252897555,0.0,0.0,0.0,0.0,-0.7252897555,-0.7252897555,-0.7252897555
2013-10-25,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-26,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-26,0.0,0.34723922005,0.0,0.0,0.0,0.0,0.34723922005,0.34723922005,0.34723922005
2013-10-27,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,3,3.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-27,0.0,0.312515298045,0.5786695,0.0,0.36380745,0.0,1.25499224805,1.25499224805,0.418330749348
2013-10-28,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-29,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-30,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-30,0.0,-0.718736231759,0.0,0.0,0.0,0.0,-0.718736231759,-0.718736231759,-0.718736231759
2013-10-31,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-01,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-02,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,9.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2013-11-02,0.0,-0.646862608584,0.0,0.5,0.0,0.0,-0.146862608584,-0.146862608584,-0.0734313042918
2013-11-03,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,2013-11-03,0.0,0.0,-0.47919745,0.0,0.0,0.0,-0.47919745,-0.47919745,-0.47919745
2013-11-04,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2013-11-04,0.0,0.0,0.0,0.45,0.0,0.0,0.45,0.45,0.45
2013-11-05,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2013-11-05,0.0,-0.582176347725,0.0,0.0,0.0,0.0,-0.582176347725,-0.582176347725,-0.582176347725
2013-11-06,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2013-11-06,0.0,0.0,0.0,0.405,0.0,0.0,0.405,0.405,0.405
2013-11-07,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2013-11-07,0.0,-0.523958712953,0.0,0.0,0.0,0.0,-0.523958712953,-0.523958712953,-0.523958712953
2013-11-08,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2013-11-08,0.0,0.0,0.0,-0.6355,0.0,0.0,-0.6355,-0.6355,-0.6355
2013-11-09,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,2013-11-09,0.0,0.0,0.0,-0.57195,0.0,0.0,-0.57195,-0.57195,-0.57195
2013-11-10,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,0.0,3.0,-3.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2013-11-10,0.0,-0.471562841657,-0.431277705,0.0,-0.672573295,0.0,-1.57541384166,-1.57541384166,-0.525137947219
2013-11-11,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,10.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-12,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-11-12,0.0,0.575593442508,0.0,0.485245,0.0,0.0,1.06083844251,1.06083844251,0.530419221254
2013-11-13,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-14,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2013-11-14,0.0,0.518034098257,0.0,0.4367205,0.0,0.0,0.954754598257,0.954754598257,0.477377299129
2013-11-15,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2013-11-15,0.0,0.466230688432,0.0,0.0,0.0,0.0,0.466230688432,0.466230688432,0.466230688432
2013-11-16,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2013-11-16,0.0,0.0,0.0,0.39304845,0.0,0.0,0.39304845,0.39304845,0.39304845
2013-11-17,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2013-11-17,0.0,-0.580392380411,0.6118500655,0.0,-0.6053159655,0.0,-0.573858280411,-0.573858280411,-0.19128609347
2013-11-18,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2013-11-18,0.0,0.0,0.0,0.353743605,0.0,0.0,0.353743605,0.353743605,0.353743605
2013-11-19,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-20,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2013-11-20,0.0,0.0,0.0,-0.6816307555,0.0,0.0,-0.6816307555,-0.6816307555,-0.6816307555
2013-11-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2013-11-21,0.0,0.47764685763,0.0,0.0,0.0,0.0,0.47764685763,0.47764685763,0.47764685763
2013-11-22,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2013-11-22,0.0,0.0,0.0,-0.61346767995,0.0,0.0,-0.61346767995,-0.61346767995,-0.61346767995
2013-11-23,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2013-11-23,0.0,0.429882171867,0.0,-0.552120911955,0.0,0.0,-0.122238740088,-0.122238740088,-0.0611193700441
2013-11-24,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2013-11-24,0.0,0.0,-0.44933494105,0.0,0.0,0.0,-0.44933494105,-0.44933494105,-0.44933494105
2013-11-25,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2013-11-25,0.0,0.0,0.0,0.0,0.45521563105,0.0,0.45521563105,0.45521563105,0.45521563105
2013-11-26,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2013-11-26,0.0,0.0,0.0,0.503091179241,0.0,0.0,0.503091179241,0.503091179241,0.503091179241
2013-11-27,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2013-11-27,0.0,0.38689395468,0.0,-0.547217938684,0.0,0.0,-0.160323984003,-0.160323984003,-0.0801619920017
2013-11-28,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2013-11-28,0.0,0.0,-0.404401446945,0.0,0.0,0.0,-0.404401446945,-0.404401446945,-0.404401446945
2013-11-29,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,5.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2013-11-29,0.0,0.348204559212,0.0,-0.492496144815,0.0,0.0,-0.144291585603,-0.144291585603,-0.0721457928016
2013-11-30,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2013-11-30,0.0,0.313384103291,0.0,0.0,0.0,0.0,0.313384103291,0.313384103291,0.313384103291
2013-12-01,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2013-12-01,0.0,0.0,0.0,0.556753469666,0.409694067945,0.0,0.966447537611,0.966447537611,0.483223768806
2013-12-02,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,8.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-03,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,10.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2013-12-03,0.0,0.282045692962,0.0,0.5010781227,0.0,0.0,0.783123815661,0.783123815661,0.391561907831
2013-12-04,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,10.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-05,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2013-12-05,0.0,-0.746158876334,0.0,0.0,0.0,0.0,-0.746158876334,-0.746158876334,-0.746158876334
2013-12-06,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2013-12-06,0.0,-0.671542988701,0.0,-0.54902968957,0.0,0.0,-1.22057267827,-1.22057267827,-0.610286339136
2013-12-07,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2013-12-07,0.0,0.0,0.0,0.505873279387,0.0,0.0,0.505873279387,0.505873279387,0.505873279387
2013-12-08,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,4.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2013-12-08,0.0,-0.604388689831,-0.36396130225,0.0,0.36872466115,0.0,-0.599625330931,-0.599625330931,-0.19987511031
2013-12-09,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2013-12-09,0.0,0.0,0.0,-0.544714048552,0.0,0.0,-0.544714048552,-0.544714048552,-0.544714048552
2013-12-10,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2013-12-10,0.0,-0.543949820848,0.0,0.0,0.0,0.0,-0.543949820848,-0.543949820848,-0.543949820848
2013-12-11,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2013-12-11,0.0,0.0,0.0,0.509757356303,0.0,0.0,0.509757356303,0.509757356303,0.509757356303
2013-12-12,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2013-12-12,0.0,0.510445161237,0.0,0.0,0.0,0.0,0.510445161237,0.510445161237,0.510445161237
2013-12-13,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2013-12-13,0.0,0.0,0.0,-0.541218379327,0.0,0.0,-0.541218379327,-0.541218379327,-0.541218379327
2013-12-14,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2013-12-14,0.0,-0.540599354887,0.0,0.0,0.0,0.0,-0.540599354887,-0.540599354887,-0.540599354887
2013-12-15,,,,,0.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,4.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2013-12-15,0.0,0.0,-0.327565172025,-0.487096541394,0.331852195035,0.0,-0.482809518384,-0.482809518384,-0.160936506128
2013-12-16,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-17,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2013-12-17,0.0,0.513460580602,0.0,0.561613112745,0.0,0.0,1.07507369335,1.07507369335,0.537536846674
2013-12-18,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-19,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,2013-12-19,0.0,-0.537885477458,0.0,-0.494548198529,0.0,0.0,-1.03243367599,-1.03243367599,-0.516216837994
2013-12-20,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2013-12-21,0.0,0.515903070288,0.0,0.554906621324,0.0,0.0,1.07080969161,1.07080969161,0.535404845806
2013-12-22,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,2013-12-22,0.0,0.0,-0.294808654823,0.0,0.0,0.0,-0.294808654823,-0.294808654823,-0.294808654823
2013-12-23,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,3,3.0,0.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,2013-12-23,0.0,0.464312763259,0.0,0.499415959191,0.298666975532,0.0,1.26239569798,1.26239569798,0.420798565994
2013-12-24,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,9.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-25,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,2013-12-25,0.0,0.0,0.0,0.449474363272,0.0,0.0,0.449474363272,0.449474363272,0.449474363272
2013-12-26,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,10.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-27,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,12.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,2013-12-27,0.0,0.417881486933,0.0,0.404526926945,0.0,0.0,0.822408413878,0.822408413878,0.411204206939
2013-12-28,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,12.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-29,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,4,3.0,1.0,2.0,0.75,0.25,15.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,2013-12-29,0.0,0.37609333824,-0.265327789341,0.36407423425,0.268800277979,0.0,0.743640061128,0.743640061128,0.185910015282
2013-12-30,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
