,rangers_wins,rangers_losses,rangers_ties,rangers_num_events,temp,stars_wins,stars_losses,stars_ties,stars_num_events,mavericks_wins,mavericks_losses,mavericks_ties,mavericks_num_events,cowboys_wins,cowboys_losses,cowboys_ties,cowboys_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,rangers_streak,rangers_loss_streak,stars_streak,stars_loss_streak,mavericks_streak,mavericks_loss_streak,cowboys_streak,cowboys_loss_streak,date,rangers_pe,stars_pe,mavericks_pe,cowboys_pe,sum_pe,sum_pe_with_na,mean_pe
2013-09-25,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-25,0.528935746371,0.0,0.0,0.0,0.528935746371,0.528935746371,0.528935746371
2013-09-26,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-26,0.476042171734,0.0,0.0,0.0,0.476042171734,0.476042171734,0.476042171734
2013-09-27,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-27,0.428437954561,0.0,0.0,0.0,0.428437954561,0.428437954561,0.428437954561
2013-09-28,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-28,0.385594159105,0.0,0.0,0.0,0.385594159105,0.385594159105,0.385594159105
2013-09-29,1.0,0.0,0.0,1.0,1.0,,,,,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-09-29,0.347034743194,0.0,0.0,-0.5455,-0.198465256806,-0.198465256806,-0.0992326284029
2013-09-30,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-09-30,-0.687668731125,0.0,0.0,0.0,-0.687668731125,-0.687668731125,-0.687668731125
2013-10-01,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-10-01,0.0,0.0,0.0,0.0,0.0,,
2013-10-02,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-10-02,0.0,0.0,0.0,0.0,0.0,,
2013-10-03,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2013-10-03,0.0,-0.5,0.0,0.0,-0.5,-0.5,-0.5
2013-10-04,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2013-10-04,0.0,0.0,0.0,0.0,0.0,,
2013-10-05,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-10-05,0.0,0.55,0.0,0.0,0.55,0.55,0.55
2013-10-06,,,,,1.0,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-10-06,0.0,0.0,0.0,-0.49095,-0.49095,-0.49095,-0.49095
2013-10-07,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-10-07,0.0,0.0,0.0,0.0,0.0,,
2013-10-08,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-10-08,0.0,0.0,0.0,0.0,0.0,,
2013-10-09,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-10-09,0.0,0.0,0.0,0.0,0.0,,
2013-10-10,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-10-10,0.0,0.0,0.0,0.0,0.0,,
2013-10-11,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2013-10-11,0.0,0.495,0.0,0.0,0.495,0.495,0.495
2013-10-12,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2013-10-12,0.0,-0.5545,0.0,0.0,-0.5545,-0.5545,-0.5545
2013-10-13,,,,,1.0,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-10-13,0.0,0.0,0.0,0.558145,0.558145,0.558145,0.558145
2013-10-14,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-10-14,0.0,0.0,0.0,0.0,0.0,,
2013-10-15,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2013-10-15,0.0,-0.49905,0.0,0.0,-0.49905,-0.49905,-0.49905
2013-10-16,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2013-10-16,0.0,0.0,0.0,0.0,0.0,,
2013-10-17,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-10-17,0.0,0.550855,0.0,0.0,0.550855,0.550855,0.550855
2013-10-18,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-10-18,0.0,0.0,0.0,0.0,0.0,,
2013-10-19,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013-10-19,0.0,-0.5042305,0.0,0.0,-0.5042305,-0.5042305,-0.5042305
2013-10-20,,,,,1.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2013-10-20,0.0,-0.45380745,0.0,0.5023305,0.04852305,0.04852305,0.024261525
2013-10-21,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2013-10-21,0.0,0.0,0.0,0.0,0.0,,
2013-10-22,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2013-10-22,0.0,0.0,0.0,0.0,0.0,,
2013-10-23,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2013-10-23,0.0,0.0,0.0,0.0,0.0,,
2013-10-24,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2013-10-24,0.0,0.591573295,0.0,0.0,0.591573295,0.591573295,0.591573295
2013-10-25,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2013-10-25,0.0,0.0,0.0,0.0,0.0,,
2013-10-26,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2013-10-26,0.0,-0.4675840345,0.0,0.0,-0.4675840345,-0.4675840345,-0.4675840345
2013-10-27,,,,,1.0,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-10-27,0.0,0.0,0.0,-0.54790255,-0.54790255,-0.54790255,-0.54790255
2013-10-28,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-10-28,0.0,0.57917436895,0.0,0.0,0.57917436895,0.57917436895,0.57917436895
2013-10-29,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-10-29,0.0,-0.478743067945,0.0,0.0,-0.478743067945,-0.478743067945,-0.478743067945
2013-10-30,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-10-30,0.0,0.0,0.0,0.0,0.0,,
2013-10-31,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-10-31,0.0,0.0,0.0,0.0,0.0,,
2013-11-01,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2013-11-01,0.0,-0.430868761151,-0.5,0.0,-0.93086876115,-0.93086876115,-0.465434380575
2013-11-02,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2013-11-02,0.0,0.0,0.55,0.0,0.55,0.55,0.55
2013-11-03,,,,,1.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-11-03,0.0,0.612218114965,0.0,0.506887705,1.11910581996,1.11910581996,0.559552909982
2013-11-04,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-11-04,0.0,0.0,0.0,0.0,0.0,,
2013-11-05,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2013-11-05,0.0,0.550996303468,0.495,0.0,1.04599630347,1.04599630347,0.522998151734
2013-11-06,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2013-11-06,0.0,0.0,-0.5545,0.0,-0.5545,-0.5545,-0.5545
2013-11-07,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2013-11-07,0.0,0.495896673121,0.0,0.0,0.495896673121,0.495896673121,0.495896673121
2013-11-08,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,2013-11-08,0.0,0.0,-0.49905,0.0,-0.49905,-0.49905,-0.49905
2013-11-09,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2013-11-09,0.0,-0.553692994191,0.550855,0.0,-0.00283799419084,-0.00283799419084,-0.00141899709542
2013-11-10,,,,,1.0,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2013-11-10,0.0,0.0,0.0,-0.5438010655,-0.5438010655,-0.5438010655,-0.5438010655
2013-11-11,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2013-11-11,0.0,0.0,0.0,0.0,0.0,,
2013-11-12,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2013-11-12,0.0,0.0,0.4957695,0.0,0.4957695,0.4957695,0.4957695
2013-11-13,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2013-11-13,0.0,0.501676305228,0.0,0.0,0.501676305228,0.501676305228,0.501676305228
2013-11-14,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2013-11-14,0.0,0.451508674705,0.0,0.0,0.451508674705,0.451508674705,0.451508674705
2013-11-15,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2013-11-15,0.0,0.0,-0.55380745,0.0,-0.55380745,-0.55380745,-0.55380745
2013-11-16,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2013-11-16,0.0,0.0,0.501573295,0.0,0.501573295,0.501573295,0.501573295
2013-11-17,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2013-11-17,0.0,0.406357807235,0.0,0.0,0.406357807235,0.406357807235,0.406357807235
2013-11-18,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2013-11-18,0.0,0.0,0.4514159655,0.0,0.4514159655,0.4514159655,0.4514159655
2013-11-19,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,5.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2013-11-19,0.0,0.0,0.0,0.0,0.0,,
2013-11-20,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2013-11-20,0.0,0.0,0.40627436895,0.0,0.40627436895,0.40627436895,0.40627436895
2013-11-21,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2013-11-21,0.0,-0.634277973489,0.0,0.0,-0.634277973489,-0.634277973489,-0.634277973489
2013-11-22,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2013-11-22,0.0,0.0,0.365646932055,0.0,0.365646932055,0.365646932055,0.365646932055
2013-11-23,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2013-11-23,0.0,-0.57085017614,-0.670917761151,0.0,-1.24176793729,-1.24176793729,-0.620883968645
2013-11-24,,,,,1.0,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2013-11-24,0.0,0.0,0.0,0.51057904105,0.51057904105,0.51057904105,0.51057904105
2013-11-25,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2013-11-25,0.0,0.0,-0.603825985035,0.0,-0.603825985035,-0.603825985035,-0.603825985035
2013-11-26,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2013-11-26,0.0,0.486234841474,0.0,0.0,0.486234841474,0.486234841474,0.486234841474
2013-11-27,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-11-27,0.0,0.0,0.456556613468,0.0,0.456556613468,0.456556613468,0.456556613468
2013-11-28,,,,,1.0,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2013-11-28,0.0,0.0,0.0,0.459521136945,0.459521136945,0.459521136945,0.459521136945
2013-11-29,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2013-11-29,0.0,-0.562388642673,-0.589099047879,0.0,-1.15148769055,-1.15148769055,-0.575743845276
2013-11-30,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2013-11-30,0.0,0.0,-0.530189143091,0.0,-0.530189143091,-0.530189143091,-0.530189143091
2013-12-01,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2013-12-01,0.0,-0.506149778406,0.0,0.0,-0.506149778406,-0.506149778406,-0.506149778406
2013-12-02,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2013-12-02,0.0,0.0,0.0,0.0,0.0,,
2013-12-03,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2013-12-03,0.0,0.544465199435,0.522829771218,0.0,1.06729497065,1.06729497065,0.533647485326
2013-12-04,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2013-12-04,0.0,0.0,0.470546794096,0.0,0.470546794096,0.470546794096,0.470546794096
2013-12-05,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2013-12-05,0.0,-0.509981320509,0.0,0.0,-0.509981320509,-0.509981320509,-0.509981320509
2013-12-06,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2013-12-06,0.0,0.0,0.0,0.0,0.0,,
2013-12-07,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2013-12-07,0.0,0.541016811542,0.423492114687,0.0,0.964508926229,0.964508926229,0.482254463114
2013-12-08,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2013-12-08,0.0,0.0,0.0,0.0,0.0,,
2013-12-09,,,,,1.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2013-12-09,0.0,0.0,-0.618857096782,-0.58643097675,-1.20528807353,-1.20528807353,-0.602644036766
2013-12-10,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2013-12-10,0.0,-0.513084869612,0.0,0.0,-0.513084869612,-0.513084869612,-0.513084869612
2013-12-11,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2013-12-11,0.0,0.0,-0.556971387104,0.0,-0.556971387104,-0.556971387104,-0.556971387104
2013-12-12,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2013-12-12,0.0,-0.461776382651,0.0,0.0,-0.461776382651,-0.461776382651,-0.461776382651
2013-12-13,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2013-12-13,0.0,0.0,0.0,0.0,0.0,,
2013-12-14,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2013-12-14,0.0,0.584401255614,0.498725751607,0.0,1.08312700722,1.08312700722,0.54156350361
2013-12-15,,,,,1.0,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2013-12-15,0.0,0.0,0.0,-0.527787879075,-0.527787879075,-0.527787879075,-0.527787879075
2013-12-16,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2013-12-16,0.0,-0.474038869947,0.0,0.0,-0.474038869947,-0.474038869947,-0.474038869947
2013-12-17,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2013-12-17,0.0,0.573365017048,0.0,0.0,0.573365017048,0.573365017048,0.573365017048
2013-12-18,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2013-12-18,0.0,0.0,0.448853176446,0.0,0.448853176446,0.448853176446,0.448853176446
2013-12-19,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2013-12-19,0.0,0.516028515343,0.0,0.0,0.516028515343,0.516028515343,0.516028515343
2013-12-20,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2013-12-20,0.0,0.0,-0.596032141199,0.0,-0.596032141199,-0.596032141199,-0.596032141199
2013-12-21,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2013-12-21,0.0,-0.535574336192,-0.536428927079,0.0,-1.07200326327,-1.07200326327,-0.536001631635
2013-12-22,,,,,1.0,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2013-12-22,0.0,0.0,0.0,0.524990908833,0.524990908833,0.524990908833,0.524990908833
2013-12-23,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-12-23,0.0,0.517983097428,0.517213965629,0.0,1.03519706306,1.03519706306,0.517598531528
2013-12-24,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-12-24,0.0,0.0,0.0,0.0,0.0,,
2013-12-25,,,,,1.0,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2013-12-25,0.0,0.0,0.0,0.0,0.0,,
2013-12-26,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-12-26,0.0,0.0,-0.534507430934,0.0,-0.534507430934,-0.534507430934,-0.534507430934
2013-12-27,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2013-12-27,0.0,0.466184787685,0.0,0.0,0.466184787685,0.466184787685,0.466184787685
2013-12-28,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2013-12-28,0.0,0.0,0.51894331216,0.0,0.51894331216,0.51894331216,0.51894331216
2013-12-29,,,,,1.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2013-12-29,0.0,-0.580433691084,0.0,-0.52750818205,-1.10794187313,-1.10794187313,-0.553970936567
