,bears_wins,bears_losses,bears_ties,bears_num_events,temp,white-sox_wins,white-sox_losses,white-sox_ties,white-sox_num_events,blackhawks_wins,blackhawks_losses,blackhawks_ties,blackhawks_num_events,cubs_wins,cubs_losses,cubs_ties,cubs_num_events,bulls_wins,bulls_losses,bulls_ties,bulls_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,bears_streak,bears_loss_streak,white-sox_streak,white-sox_loss_streak,blackhawks_streak,blackhawks_loss_streak,cubs_streak,cubs_loss_streak,bulls_streak,bulls_loss_streak,date,bears_pe,white-sox_pe,blackhawks_pe,cubs_pe,bulls_pe,sum_pe,sum_pe_with_na,mean_pe
2013-09-14,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-14,0.0,-0.266233061225,0.0,-0.458098243303,0.0,-0.724331304529,-0.724331304529,-0.362165652264
2013-09-15,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,2.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-15,0.45,-0.239609755103,0.0,-0.412288418973,0.0,-0.201898174076,-0.201898174076,-0.0672993913586
2013-09-16,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-09-16,0.0,0.784351220407,0.0,-0.371059577076,0.0,0.413291643332,0.413291643332,0.206645821666
2013-09-17,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-09-17,0.0,0.705916098367,0.0,-0.333953619368,0.0,0.371962478999,0.371962478999,0.185981239499
2013-09-18,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2013-09-18,0.0,-0.36467551147,0.0,-0.300558257431,0.0,-0.665233768901,-0.665233768901,-0.332616884451
2013-09-19,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-19,0.0,0.0,0.0,0.729497568312,0.0,0.729497568312,0.729497568312,0.729497568312
2013-09-20,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-20,0.0,-0.328207960323,0.0,-0.343452188519,0.0,-0.671660148842,-0.671660148842,-0.335830074421
2013-09-21,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-21,0.0,-0.295387164291,0.0,0.690893030333,0.0,0.395505866042,0.395505866042,0.197752933021
2013-09-22,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-22,0.405,0.734151552138,0.0,-0.378196272701,0.0,0.760955279438,0.760955279438,0.253651759813
2013-09-23,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,5.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-23,0.0,0.660736396925,0.0,-0.340376645431,0.0,0.320359751494,0.320359751494,0.160179875747
2013-09-24,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-09-24,0.0,-0.405337242768,0.0,-0.306338980888,0.0,-0.711676223655,-0.711676223655,-0.355838111828
2013-09-25,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-25,0.0,-0.364803518491,0.0,0.724294917201,0.0,0.35949139871,0.35949139871,0.179745699355
2013-09-26,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-26,0.0,-0.328323166642,0.0,0.0,0.0,-0.328323166642,-0.328323166642,-0.328323166642
2013-09-27,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-27,0.0,-0.295490849978,0.0,-0.348134574519,0.0,-0.643625424497,-0.643625424497,-0.321812712248
2013-09-28,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-28,0.0,0.73405823502,0.0,-0.313321117067,0.0,0.420737117953,0.420737117953,0.210368558976
2013-09-29,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,0.0,3.0,-3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-09-29,-0.6355,-0.339347588482,0.0,-0.28198900536,0.0,-1.25683659384,-1.25683659384,-0.418945531281
2013-09-30,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-01,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2013-10-01,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
2013-10-02,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-03,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-04,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2013-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-05,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-05,0.0,0.0,-0.55,0.0,0.0,-0.55,-0.55,-0.55
2013-10-06,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-06,-0.57195,0.0,0.0,0.0,0.0,-0.57195,-0.57195,-0.57195
2013-10-07,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-08,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-09,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2013-10-09,0.0,0.0,-0.495,0.0,0.0,-0.495,-0.495,-0.495
2013-10-10,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2013-10-10,0.485245,0.0,0.0,0.0,0.0,0.485245,0.485245,0.485245
2013-10-11,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-10-11,0.0,0.0,0.5545,0.0,0.0,0.5545,0.5545,0.5545
2013-10-12,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-12,0.0,0.0,0.49905,0.0,0.0,0.49905,0.49905,0.49905
2013-10-13,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-14,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-15,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2013-10-15,0.0,0.0,0.449145,0.0,0.0,0.449145,0.449145,0.449145
2013-10-16,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-17,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-17,0.0,0.0,-0.5957695,0.0,0.0,-0.5957695,-0.5957695,-0.5957695
2013-10-18,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-19,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-10-19,0.0,0.0,0.46380745,0.0,0.0,0.46380745,0.46380745,0.46380745
2013-10-20,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-10-20,-0.5632795,0.0,0.0,0.0,0.0,-0.5632795,-0.5632795,-0.5632795
2013-10-21,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-22,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-22,0.0,0.0,0.417426705,0.0,0.0,0.417426705,0.417426705,0.417426705
2013-10-23,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-24,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-24,0.0,0.0,-0.6243159655,0.0,0.0,-0.6243159655,-0.6243159655,-0.6243159655
2013-10-25,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-26,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2013-10-26,0.0,0.0,-0.56188436895,0.0,0.0,-0.56188436895,-0.56188436895,-0.56188436895
2013-10-27,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2013-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-28,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-10-28,0.0,0.0,0.494304067945,0.0,0.0,0.494304067945,0.494304067945,0.494304067945
2013-10-29,,,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-29,0.0,0.0,0.44487366115,0.0,0.0,0.44487366115,0.44487366115,0.44487366115
2013-10-30,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-31,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-01,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-02,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2013-11-02,0.0,0.0,0.400386295035,0.0,-0.5,-0.0996137049646,-0.0996137049646,-0.0498068524823
2013-11-03,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-11-03,0.0,0.0,-0.639652334468,0.0,0.0,-0.639652334468,-0.639652334468,-0.639652334468
2013-11-04,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-11-04,0.49304845,0.0,0.0,0.0,0.0,0.49304845,0.49304845,0.49304845
2013-11-05,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-06,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-11-06,0.0,0.0,0.424312898979,0.0,-0.45,-0.0256871010213,-0.0256871010213,-0.0128435505106
2013-11-07,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-08,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-11-08,0.0,0.0,0.0,0.0,0.595,0.595,0.595,0.595
2013-11-09,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2013-11-09,0.0,0.0,0.381881609081,0.0,0.0,0.381881609081,0.381881609081,0.381881609081
2013-11-10,0.0,1.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2013-11-10,-0.556256395,0.0,0.343693448173,0.0,0.0,-0.212562946827,-0.212562946827,-0.106281473414
2013-11-11,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2013-11-11,0.0,0.0,0.0,0.0,0.5355,0.5355,0.5355,0.5355
2013-11-12,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-13,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-14,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2013-11-14,0.0,0.0,0.309324103355,0.0,0.0,0.309324103355,0.309324103355,0.309324103355
2013-11-15,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2013-11-15,0.0,0.0,0.0,0.0,0.48195,0.48195,0.48195,0.48195
2013-11-16,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2013-11-16,0.0,0.0,-0.72160830698,0.0,0.433755,-0.28785330698,-0.28785330698,-0.14392665349
2013-11-17,1.0,0.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2013-11-17,0.4993692445,0.0,0.350552523718,0.0,0.0,0.849921768218,0.849921768218,0.424960884109
2013-11-18,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2013-11-18,0.0,0.0,0.0,0.0,0.3903795,0.3903795,0.3903795,0.3903795
2013-11-19,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2013-11-19,0.0,0.0,-0.684502728654,0.0,0.0,-0.684502728654,-0.684502728654,-0.684502728654
2013-11-20,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-21,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013-11-21,0.0,0.0,0.383947544212,0.0,-0.64865845,-0.264710905788,-0.264710905788,-0.132355452894
2013-11-22,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2013-11-22,0.0,0.0,0.0,0.0,-0.583792605,-0.583792605,-0.583792605,-0.583792605
2013-11-23,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2013-11-23,0.0,0.0,0.34555278979,0.0,0.0,0.34555278979,0.34555278979,0.34555278979
2013-11-24,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2013-11-24,-0.55056767995,0.0,0.0,0.0,-0.5254133445,-1.07598102445,-1.07598102445,-0.537990512225
2013-11-25,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2013-11-25,0.0,0.0,0.310997510811,0.0,-0.47287201005,-0.161874499239,-0.161874499239,-0.0809372496193
2013-11-26,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-27,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2013-11-27,0.0,0.0,0.27989775973,0.0,0.574415190955,0.854312950685,0.854312950685,0.427156475343
2013-11-28,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,5.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-11-29,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2013-11-29,0.0,0.0,0.251907983757,0.0,0.0,0.251907983757,0.251907983757,0.251907983757
2013-11-30,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,6.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2013-11-30,0.0,0.0,0.226717185381,0.0,-0.483026328141,-0.256309142759,-0.256309142759,-0.12815457138
2013-12-01,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2013-12-01,-0.495510911955,0.0,0.0,0.0,0.0,-0.495510911955,-0.495510911955,-0.495510911955
2013-12-02,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2013-12-02,0.0,0.0,0.0,0.0,-0.434723695326,-0.434723695326,-0.434723695326,-0.434723695326
2013-12-03,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2013-12-03,0.0,0.0,-0.795954533157,0.0,0.0,-0.795954533157,-0.795954533157,-0.795954533157
2013-12-04,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-12-05,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2013-12-05,0.0,0.0,-0.716359079841,0.0,0.608748674206,-0.107610405635,-0.107610405635,-0.0538052028174
2013-12-06,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2013-12-06,0.0,0.0,-0.644723171857,0.0,0.0,-0.644723171857,-0.644723171857,-0.644723171857
2013-12-07,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2013-12-07,0.0,0.0,0.0,0.0,-0.452126193214,-0.452126193214,-0.452126193214,-0.452126193214
