,rangers_wins,rangers_losses,rangers_num_events,rangers_ties,temp,islanders_wins,islanders_losses,islanders_num_events,islanders_ties,devils_wins,devils_losses,devils_num_events,devils_ties,knicks_wins,knicks_losses,knicks_num_events,knicks_ties,mets_wins,mets_losses,mets_num_events,mets_ties,yankees_wins,yankees_losses,yankees_num_events,yankees_ties,giants_wins,giants_losses,giants_num_events,giants_ties,jets_wins,jets_losses,jets_num_events,jets_ties,nets_wins,nets_losses,nets_num_events,nets_ties,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,rangers_pe,rangers_pe_with_na,islanders_pe,islanders_pe_with_na,devils_pe,devils_pe_with_na,knicks_pe,knicks_pe_with_na,mets_pe,mets_pe_with_na,yankees_pe,yankees_pe_with_na,giants_pe,giants_pe_with_na,jets_pe,jets_pe_with_na,nets_pe,nets_pe_with_na,sum_pe_with_na,sum_pe,mean_pe
2013-10-07,1.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.55,0.55,0.0,,-0.405,-0.405,0.0,,0.0,,0.0,,0.0,,0.50905,0.50905,0.0,,0.65405,0.65405,0.218016666667
2013-10-08,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,-0.505,-0.505,0.505,0.505,-0.3645,-0.3645,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.3645,-0.3645,-0.1215
2013-10-09,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-10,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,-0.4545,-0.4545,0.0,,0.0,,0.0,,0.0,,0.0,,-0.295245,-0.295245,0.0,,0.0,,-0.749745,-0.749745,-0.3748725
2013-10-11,,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.5455,-0.5455,-0.32805,-0.32805,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.87355,-0.87355,-0.436775
2013-10-12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,-0.40905,-0.40905,-0.49095,-0.49095,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.9,-0.9,-0.45
2013-10-13,,,,,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,-0.295245,-0.295245,0.0,,0.0,,0.0,,0.0,,-0.541855,-0.541855,0.0,,-0.8371,-0.8371,-0.41855
2013-10-14,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-15,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,-0.441855,-0.441855,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.441855,-0.441855,-0.441855
2013-10-16,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.631855,0.631855,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.631855,0.631855,0.631855
2013-10-17,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.6023305,0.6023305,-0.2657205,-0.2657205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.33661,0.33661,0.168305
2013-10-18,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,-0.4313305,-0.4313305,-0.45790255,-0.45790255,0.76085155,0.76085155,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.1283815,-0.1283815,-0.0427938333333
2013-10-20,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.5123305,0.5123305,0.0,,0.5123305,0.5123305,0.5123305
2013-10-21,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.7342795,0.7342795,0.0,,0.0,,0.7342795,0.7342795,0.7342795
2013-10-22,,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.412112295,-0.412112295,-0.315233605,-0.315233605,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.7273459,-0.7273459,-0.36367295
2013-10-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-24,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,-0.38819745,-0.38819745,0.0,,-0.2837102445,-0.2837102445,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.6719076945,-0.6719076945,-0.33595384725
2013-10-25,,,,,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.6290989345,0.6290989345,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.6290989345,0.6290989345,0.6290989345
2013-10-26,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.650622295,0.650622295,-0.43381095895,-0.43381095895,0.74466077995,0.74466077995,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.961472116,0.961472116,0.320490705333
2013-10-27,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.66085155,0.66085155,-0.53890255,-0.53890255,0.0,,0.121949,0.121949,0.0609745
2013-10-28,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,-0.4144399345,-0.4144399345,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.4144399345,-0.4144399345,-0.4144399345
2013-10-29,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.62700405895,0.62700405895,-0.390429863055,-0.390429863055,0.670194701955,0.670194701955,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.90676889785,0.90676889785,0.302256299283
2013-10-30,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-31,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.564303653055,0.564303653055,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.564303653055,0.564303653055,0.564303653055
2013-11-01,,,,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.64861312325,0.64861312325,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.5,0.5,1.14861312325,1.14861312325,0.574306561625
2013-11-02,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.50787328775,0.50787328775,0.583751810925,0.583751810925,-0.396824768241,-0.396824768241,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.694800330434,0.694800330434,0.231600110145
2013-11-03,,,,,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4,1.0,3.0,-2.0,0.25,0.75,0.0,,0.0,,-0.357142291416,-0.357142291416,-0.5,-0.5,0.0,,0.0,,0.0,,0.514987705,0.514987705,-0.55,-0.55,-0.892154586416,-0.892154586416,-0.223038646604
2013-11-04,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,-0.542914041025,-0.542914041025,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.542914041025,-0.542914041025,-0.542914041025
2013-11-05,,,,,1.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,-0.474623370167,-0.474623370167,0.0,,-0.45,-0.45,0.0,,0.0,,0.0,,0.0,,0.505,0.505,-0.419623370167,-0.419623370167,-0.139874456722
2013-11-06,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.511377363077,0.511377363077,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.511377363077,0.511377363077,0.511377363077
2013-11-07,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.460239626769,0.460239626769,-0.42716103315,-0.42716103315,0.678571937725,0.678571937725,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.711650531344,0.711650531344,0.237216843781
2013-11-08,,,,,1.0,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,-0.389285256047,-0.389285256047,0.595,0.595,0.0,,0.0,,0.0,,0.0,,-0.5455,-0.5455,-0.339785256047,-0.339785256047,-0.113261752016
2013-11-09,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.384444929835,-0.384444929835,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.49095,-0.49095,-0.875394929835,-0.875394929835,-0.437697464918
2013-11-10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,5,3.0,2.0,1.0,0.6,0.4,0.414215664092,0.414215664092,-0.346000436852,-0.346000436852,0.649643269557,0.649643269557,-0.4645,-0.4645,0.0,,0.0,,0.594766395,0.594766395,0.0,,0.0,,0.848124891798,0.848124891798,0.16962497836
2013-11-11,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-11-12,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,-0.627205902317,-0.627205902317,0.688599606833,0.688599606833,0.584678942602,0.584678942602,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.646072647118,0.646072647118,0.215357549039
2013-11-13,,,,,1.0,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.58195,0.58195,0.0,,0.0,,0.0,,0.0,,-0.441855,-0.441855,0.140095,0.140095,0.0700475
2013-11-14,,,,,1.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.38026035385,-0.38026035385,0.0,,-0.476245,-0.476245,0.0,,0.0,,0.0,,0.0,,0.0,,-0.85650535385,-0.85650535385,-0.428252676925
2013-11-15,,,,,1.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,-0.473788951658,-0.473788951658,0.0,,0.0,,0.0,,0.0,,0.0,,0.6023305,0.6023305,0.128541548342,0.128541548342,0.0642707741708
2013-11-16,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,5,3.0,2.0,1.0,0.6,0.4,0.435514687915,0.435514687915,0.657765681535,0.657765681535,0.573589943507,0.573589943507,-0.4286205,-0.4286205,0.0,,0.0,,0.0,,0.0,,-0.45790255,-0.45790255,0.780347262957,0.780347262957,0.156069452591
2013-11-17,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,-0.608036780877,-0.608036780877,0.0,,0.0,,0.0,,0.0,,0.0,,0.5352897555,0.5352897555,-0.5365110655,-0.5365110655,0.0,,-0.609258090877,-0.609258090877,-0.203086030292
2013-11-18,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.412112295,-0.412112295,-0.412112295,-0.412112295,-0.412112295
2013-11-19,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3,0.0,3.0,-3.0,0.0,1.0,-0.547233102789,-0.547233102789,-0.408010886618,-0.408010886618,0.0,,-0.38575845,-0.38575845,0.0,,0.0,,0.0,,0.0,,0.0,,-1.34100243941,-1.34100243941,-0.447000813136
2013-11-20,,,,,1.0,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.516230949157,0.516230949157,-0.347182605,-0.347182605,0.0,,0.0,,0.0,,0.0,,-0.3709010655,-0.3709010655,-0.201852721343,-0.201852721343,-0.0672842404478
2013-11-21,1.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.50749020749,0.50749020749,0.0,,0.464607854241,0.464607854241,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.972098061731,0.972098061731,0.486049030865
2013-11-22,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.367209797957,-0.367209797957,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.33381095895,-0.33381095895,-0.701020756907,-0.701020756907,-0.350510378453
2013-11-23,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,4,1.0,3.0,-2.0,0.25,0.75,0.456741186741,0.456741186741,-0.330488818161,-0.330488818161,-0.581852931183,-0.581852931183,-0.3124643445,-0.3124643445,0.0,,0.0,,0.0,,0.0,,0.0,,-0.768064907103,-0.768064907103,-0.192016226776
2013-11-24,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3,0.0,3.0,-3.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.51823922005,-0.51823922005,-0.48285995895,-0.48285995895,-0.300429863055,-0.300429863055,-1.30152904206,-1.30152904206,-0.433843014018
2013-11-25,0.0,1.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3,0.0,3.0,-3.0,0.0,1.0,-0.588932931933,-0.588932931933,0.0,,-0.523667638065,-0.523667638065,-0.28121791005,-0.28121791005,0.0,,0.0,,0.0,,0.0,,0.0,,-1.39381848005,-1.39381848005,-0.464606160016
2013-11-26,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.72961312325,0.72961312325,0.72961312325,0.72961312325,0.72961312325
2013-11-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,5,1.0,4.0,-3.0,0.2,0.8,0.46996036126,0.46996036126,-0.297439936345,-0.297439936345,-0.471300874258,-0.471300874258,-0.253096119045,-0.253096119045,0.0,,0.0,,0.0,,0.0,,-0.343348189075,-0.343348189075,-0.895224757463,-0.895224757463,-0.179044951493
2013-11-28,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-11-29,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,5,1.0,4.0,-3.0,0.2,0.8,-0.577035674866,-0.577035674866,-0.26769594271,-0.26769594271,0.575829213167,0.575829213167,-0.22778650714,-0.22778650714,0.0,,0.0,,0.0,,0.0,,-0.309013370167,-0.309013370167,-0.805702281716,-0.805702281716,-0.161140456343
2013-11-30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,4,3.0,1.0,2.0,0.75,0.25,0.480667892621,0.480667892621,-0.240926348439,-0.240926348439,0.518246291851,0.518246291851,0.0,,0.0,,0.0,,0.0,,0.0,,0.72188796685,0.72188796685,1.47987580288,1.47987580288,0.36996895072
2013-12-01,,,,,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.0,,-0.205007856426,-0.205007856426,0.0,,0.0,,0.533584701955,0.533584701955,-0.434573963055,-0.434573963055,0.0,,-0.105997117526,-0.105997117526,-0.0353323725088
2013-12-02,0.0,1.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,-0.567398896641,-0.567398896641,0.0,,-0.533578337334,-0.533578337334,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.10097723398,-1.10097723398,-0.550488616988
2013-12-03,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,,-0.216833713595,-0.216833713595,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.350300829835,-0.350300829835,-0.567134543431,-0.567134543431,-0.283567271715
2013-12-04,,,,,1.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,-0.480220503601,-0.480220503601,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.480220503601,-0.480220503601,-0.480220503601
2013-12-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,4,2.0,2.0,0.0,0.5,0.5,0.489340993023,0.489340993023,-0.195150342236,-0.195150342236,0.0,,0.815492929216,0.815492929216,0.0,,0.0,,0.0,,0.0,,-0.315270746852,-0.315270746852,0.794412833151,0.794412833151,0.198603208288
2013-12-06,,,,,1.0,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,-0.432198453241,-0.432198453241,0.733943636295,0.733943636295,0.0,,0.0,,0.0,,0.0,,0.0,,0.301745183054,0.301745183054,0.150872591527
2013-12-07,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,4,2.0,2.0,0.0,0.5,0.5,-0.559593106279,-0.559593106279,-0.175635308012,-0.175635308012,0.611021392083,0.611021392083,0.0,,0.0,,0.0,,0.0,,0.0,,0.716256327833,0.716256327833,0.592049305625,0.592049305625,0.148012326406
2013-12-08,0.0,1.0,1.0,0.0,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,4,1.0,3.0,-2.0,0.25,0.75,-0.503633795652,-0.503633795652,0.0,,0.0,,-0.339450727335,-0.339450727335,0.0,,0.0,,-0.51977376824,-0.51977376824,0.60888343325,0.60888343325,0.0,,-0.753974857976,-0.753974857976,-0.188493714494
2013-12-09,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,-0.158071777211,-0.158071777211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.158071777211,-0.158071777211,-0.158071777211
2013-12-10,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,5,2.0,3.0,-1.0,0.4,0.6,-0.453270416086,-0.453270416086,0.85773540051,0.85773540051,-0.450080747125,-0.450080747125,-0.305505654601,-0.305505654601,0.0,,0.0,,0.0,,0.0,,0.64463069505,0.64463069505,0.293509277747,0.293509277747,0.0587018555495
2013-12-11,,,,,1.0,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.725044910859,0.725044910859,0.0,,0.0,,0.0,,0.0,,0.0,,0.725044910859,0.725044910859,0.725044910859
2013-12-12,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,-0.407943374478,-0.407943374478,-0.228038139541,-0.228038139541,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.580167625545,0.580167625545,-0.0558138884737,-0.0558138884737,-0.0186046294912
2013-12-13,,,,,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,3,0.0,3.0,-3.0,0.0,1.0,0.0,,0.0,,-0.405072672413,-0.405072672413,-0.347459580227,-0.347459580227,0.0,,0.0,,0.0,,0.0,,-0.477849137009,-0.477849137009,-1.23038138965,-1.23038138965,-0.410127129883
2013-12-14,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,0.0,,-0.205234325587,-0.205234325587,0.635434594829,0.635434594829,0.687286377796,0.687286377796,0.0,,0.0,,0.0,,0.0,,0.0,,1.11748664704,1.11748664704,0.372495549012
2013-12-15,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.63285096297,0.63285096297,0.0,,0.0,,0.0,,0.0,,0.0,,-0.467796391416,-0.467796391416,-0.452004910075,-0.452004910075,0.0,,-0.286950338521,-0.286950338521,-0.0956501128403
2013-12-16,,,,,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,-0.381442259984,-0.381442259984,0.0,,0.0,,0.0,,0.0,,0.569935776691,0.569935776691,0.188493516707,0.188493516707,0.0942467583537
2013-12-17,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,-0.184710893028,-0.184710893028,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.184710893028,-0.184710893028,-0.184710893028
2013-12-18,0.0,1.0,1.0,0.0,1.0,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,4,2.0,2.0,0.0,0.5,0.5,-0.430434133327,-0.430434133327,0.0,,0.571891135346,0.571891135346,0.656701966014,0.656701966014,0.0,,0.0,,0.0,,0.0,,-0.487057800978,-0.487057800978,0.311101167056,0.311101167056,0.0777752917639
2013-12-19,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
